ts,host,git,np,dist,cipher,run,time,rc,logfile
results/.last_run_np_2_dynamic_middle_r5.log,,,,,,,,
2025-10-07T19:02:00Z,Desktop-EZ,1d2ca7a,2,dynamic,late,1,176.322826,0
results/.last_run_np_2_dynamic_late_r1.log,,,,,,,,
2025-10-07T19:04:54Z,Desktop-EZ,1d2ca7a,2,dynamic,late,2,175.257340,0
results/.last_run_np_2_dynamic_late_r2.log,,,,,,,,
2025-10-07T19:07:47Z,Desktop-EZ,1d2ca7a,2,dynamic,late,3,176.745416,0
results/.last_run_np_2_dynamic_late_r3.log,,,,,,,,
2025-10-07T19:10:41Z,Desktop-EZ,1d2ca7a,2,dynamic,late,4,173.365932,0
results/.last_run_np_2_dynamic_late_r4.log,,,,,,,,
2025-10-07T19:13:31Z,Desktop-EZ,1d2ca7a,2,dynamic,late,5,172.485105,0
results/.last_run_np_2_dynamic_late_r5.log,,,,,,,,
2025-10-07T19:16:21Z,Desktop-EZ,1d2ca7a,4,block,early,1,2.459530,0
results/.last_run_np_4_block_early_r1.log,,,,,,,,
2025-10-07T19:16:24Z,Desktop-EZ,1d2ca7a,4,block,early,2,2.278416,0
results/.last_run_np_4_block_early_r2.log,,,,,,,,
2025-10-07T19:16:27Z,Desktop-EZ,1d2ca7a,4,block,early,3,2.326419,0
results/.last_run_np_4_block_early_r3.log,,,,,,,,
2025-10-07T19:16:29Z,Desktop-EZ,1d2ca7a,4,block,early,4,2.439078,0
results/.last_run_np_4_block_early_r4.log,,,,,,,,
2025-10-07T19:16:32Z,Desktop-EZ,1d2ca7a,4,block,early,5,2.420602,0
results/.last_run_np_4_block_early_r5.log,,,,,,,,
2025-10-07T19:16:35Z,Desktop-EZ,1d2ca7a,4,block,middle,1,NA,0
results/.last_run_np_4_block_middle_r1.log,,,,,,,,
2025-10-07T19:16:35Z,Desktop-EZ,1d2ca7a,4,block,middle,2,NA,0
results/.last_run_np_4_block_middle_r2.log,,,,,,,,
2025-10-07T19:16:36Z,Desktop-EZ,1d2ca7a,4,block,middle,3,0.000208,0
results/.last_run_np_4_block_middle_r3.log,,,,,,,,
2025-10-07T19:16:36Z,Desktop-EZ,1d2ca7a,4,block,middle,4,0.000129,0
results/.last_run_np_4_block_middle_r4.log,,,,,,,,
2025-10-07T19:16:36Z,Desktop-EZ,1d2ca7a,4,block,middle,5,NA,0
results/.last_run_np_4_block_middle_r5.log,,,,,,,,
